"sign_ups","version","visit"
0,"A",84348
0,"A",36994
0,"A",51165
0,"A",19063
0,"A",5922
0,"A",63437
0,"A",72239
1,"A",66896
0,"A",50358
0,"A",69370
0,"A",19622
0,"A",92966
1,"A",24182
0,"A",92368
0,"A",38327
0,"A",70503
0,"A",1344
0,"A",21902
0,"A",69360
0,"A",38667
0,"A",41156
0,"A",97883
1,"A",56785
0,"A",33704
0,"A",38071
0,"A",79260
0,"A",37977
0,"A",20849
0,"A",37334
0,"A",41197
0,"A",81325
0,"A",56868
0,"A",84303
0,"A",77124
0,"A",9004
0,"A",45230
0,"A",32187
0,"A",96598
0,"A",52808
0,"A",48620
0,"A",38800
0,"A",8524
0,"A",15769
0,"A",9285
0,"A",99936
0,"A",30167
0,"A",14891
0,"A",64744
0,"A",45941
0,"A",78797
0,"A",86962
0,"A",49227
0,"A",38405
0,"A",45546
0,"A",42865
0,"A",32917
0,"A",55939
0,"A",46110
0,"A",63320
0,"A",5572
0,"A",9922
0,"A",93575
0,"A",67568
0,"A",94762
0,"A",43528
0,"A",61722
0,"A",55122
0,"A",57043
1,"A",90594
0,"A",28507
0,"A",48504
0,"A",87448
0,"A",19955
0,"A",25923
0,"A",62427
0,"A",96804
0,"A",37981
0,"A",33602
0,"A",47036
0,"A",19262
0,"A",37062
0,"A",35497
0,"A",14230
0,"A",59098
0,"A",38809
0,"A",45513
1,"A",4568
0,"A",96202
0,"A",83523
0,"A",48602
0,"A",33542
0,"A",73696
0,"A",69434
0,"A",18356
0,"A",84865
1,"A",7848
0,"A",30472
0,"A",10266
0,"A",22039
0,"A",96350
0,"A",63770
0,"A",42037
0,"A",23323
0,"A",16411
0,"A",95584
0,"A",81424
0,"A",3308
0,"A",85537
0,"A",79526
0,"A",99046
0,"A",48218
0,"A",81919
0,"A",55731
0,"A",16581
0,"A",22706
0,"A",36940
0,"A",5307
0,"A",40627
0,"A",11123
0,"A",78052
0,"A",82434
0,"A",30765
0,"A",13894
0,"A",56465
1,"A",24120
0,"A",67566
0,"A",71044
0,"A",62444
0,"A",79208
0,"A",61990
0,"A",44421
0,"A",54362
0,"A",92309
0,"A",3158
0,"A",65474
0,"A",89751
0,"A",75250
0,"A",39467
0,"A",58919
0,"A",86665
0,"A",46044
0,"A",42806
0,"A",71089
0,"A",5113
0,"A",95511
0,"A",59435
0,"A",65712
0,"A",9873
0,"A",41558
0,"A",64013
0,"A",28921
0,"A",48284
0,"A",76824
0,"A",34327
0,"A",85745
0,"A",4310
0,"A",33486
0,"A",22579
0,"A",63699
0,"A",70354
0,"A",24328
0,"A",41869
0,"A",16774
0,"A",94388
0,"A",33721
0,"A",17130
0,"A",55340
0,"A",84891
0,"A",32969
0,"A",54839
0,"A",67996
0,"A",36041
0,"A",72855
0,"A",47130
0,"A",14401
0,"A",15342
0,"A",37673
0,"A",45053
0,"A",49458
0,"A",25060
0,"A",62353
0,"A",33272
0,"A",59917
0,"A",41517
0,"A",4414
0,"A",7481
0,"A",76992
0,"A",6620
0,"A",97602
0,"A",6518
0,"A",99604
0,"A",24515
0,"A",76847
0,"A",91533
0,"A",15106
0,"A",33071
0,"A",11701
1,"A",8894
0,"A",10515
0,"A",92932
0,"A",782
0,"A",37415
0,"A",21315
0,"A",4913
0,"A",47214
0,"A",39385
0,"A",2805
0,"A",92692
0,"A",89700
1,"A",12068
0,"A",82158
0,"A",52837
0,"A",47353
0,"A",73913
0,"A",7221
0,"A",12919
0,"A",50931
0,"A",46707
0,"A",41589
0,"A",3767
0,"A",94908
0,"A",25657
0,"A",10044
0,"A",61768
0,"A",87306
0,"A",47232
0,"A",75854
0,"A",37980
0,"A",58843
0,"A",59366
0,"A",20463
0,"A",28521
0,"A",23479
0,"A",34442
0,"A",46237
0,"A",34141
0,"A",86646
0,"A",93118
1,"A",58270
0,"A",50729
0,"A",2727
0,"A",85530
0,"A",32849
0,"A",50390
0,"A",93199
0,"A",27874
0,"A",91474
1,"A",90367
0,"A",46457
0,"A",61562
0,"A",33854
0,"A",65550
0,"A",87595
1,"A",44952
0,"A",45436
0,"A",23195
0,"A",35835
0,"A",87912
0,"A",75463
0,"A",89215
0,"A",62184
0,"A",5215
0,"A",2122
0,"A",46858
0,"A",22835
0,"A",44292
0,"A",46500
0,"A",39995
0,"A",31351
0,"A",6550
0,"A",63880
0,"A",98651
0,"A",44479
0,"A",81322
0,"A",46892
0,"A",73382
0,"A",59933
0,"A",55897
0,"A",49896
0,"A",19356
0,"A",26438
0,"A",20176
0,"A",18254
0,"A",49555
0,"A",22187
0,"A",15995
0,"A",42131
1,"A",85082
0,"A",14084
0,"A",27945
0,"A",39887
0,"A",46363
0,"A",29965
0,"A",4518
1,"A",81135
0,"A",14943
0,"A",23934
0,"A",26838
0,"A",77559
0,"A",88233
0,"A",1916
0,"A",22134
0,"A",6396
0,"A",84390
0,"A",18107
0,"A",12885
0,"A",49969
0,"A",48782
0,"A",51089
0,"A",35705
0,"A",95666
0,"A",50319
0,"A",69707
0,"A",27406
0,"A",46773
0,"A",63229
0,"A",59824
0,"A",5030
0,"A",6185
0,"A",36190
0,"A",17054
0,"A",85875
0,"A",25637
0,"A",59411
0,"A",90254
0,"A",97485
0,"A",1146
0,"A",3195
0,"A",17116
0,"A",26484
0,"A",41945
0,"A",87721
0,"A",30258
0,"A",34728
0,"A",76085
0,"A",10514
0,"A",98047
0,"A",23408
0,"A",34301
0,"A",70625
0,"A",61159
0,"A",65622
0,"A",38373
0,"A",40844
0,"A",47506
0,"A",68429
0,"A",93605
0,"A",32241
0,"A",52394
0,"A",71594
1,"A",56695
0,"A",62405
0,"A",9085
0,"A",29620
0,"A",40637
0,"A",47941
0,"A",69735
0,"A",31018
0,"A",95744
0,"A",78784
0,"A",75059
0,"A",55022
0,"A",3361
1,"A",92853
0,"A",97890
0,"A",13340
0,"A",48178
0,"A",72748
0,"A",47969
1,"A",32134
0,"A",64297
0,"A",90792
0,"A",50995
0,"A",9149
0,"A",87965
0,"A",61897
0,"A",73320
0,"A",81425
0,"A",37540
0,"A",22624
0,"A",95020
0,"A",65238
0,"A",96541
0,"A",27697
0,"A",33875
0,"A",60962
0,"A",39842
0,"A",76925
0,"A",28894
0,"A",83481
0,"A",60692
0,"A",77935
0,"A",80733
0,"A",30141
0,"A",3672
0,"A",55119
0,"A",52940
0,"A",28095
0,"A",86720
0,"A",43636
0,"A",4852
0,"A",24255
0,"A",87668
0,"A",82585
0,"A",44575
0,"A",31816
0,"A",55447
0,"A",1615
0,"A",53607
0,"A",67853
0,"A",98485
1,"A",82642
0,"A",47889
0,"A",14729
0,"A",70766
0,"A",94515
0,"A",52808
0,"A",75088
0,"A",57556
0,"A",18180
0,"A",2514
0,"A",643
0,"A",7889
1,"A",57242
1,"A",8319
0,"A",49976
0,"A",29542
0,"A",12545
0,"A",76019
0,"A",95112
0,"A",93514
0,"A",4709
1,"A",87201
0,"A",84523
0,"A",57325
0,"A",82848
0,"A",32227
0,"A",33419
0,"A",88301
0,"A",9513
0,"A",32760
0,"A",85107
0,"A",94372
0,"A",4600
0,"A",9580
0,"A",58049
0,"A",23596
0,"A",53089
0,"A",79985
0,"A",24685
0,"A",91733
0,"A",83189
0,"A",19432
1,"A",61894
0,"A",2266
0,"A",42152
0,"A",61994
0,"A",14859
0,"A",3872
0,"A",59116
0,"A",80734
0,"A",34605
0,"A",76675
0,"A",53675
0,"A",85536
0,"A",51625
0,"A",49291
0,"A",17610
0,"A",95022
0,"A",71009
0,"A",90638
0,"A",55044
0,"A",31499
1,"A",99045
0,"A",70531
0,"A",91230
0,"A",69112
0,"A",6411
0,"A",90270
1,"A",78787
0,"A",96766
0,"A",7499
0,"A",34048
0,"A",19353
0,"A",15115
0,"A",24073
0,"A",85131
0,"A",77434
0,"A",48434
0,"A",60947
0,"A",35858
0,"A",72362
0,"A",91937
0,"A",27772
0,"A",61274
0,"A",32227
0,"A",99024
0,"A",55945
0,"A",59654
0,"A",10531
0,"A",48771
0,"A",47542
0,"A",61357
0,"A",85498
0,"A",31770
0,"A",65864
0,"A",46836
0,"A",9522
0,"A",84046
0,"A",78411
0,"A",23087
0,"A",50633
0,"A",42251
0,"A",11037
0,"A",74475
0,"A",15938
0,"A",6359
0,"A",1648
0,"A",57999
0,"A",89265
0,"A",75467
0,"A",60567
0,"A",82035
0,"A",71464
0,"A",65212
0,"A",68721
0,"A",79768
0,"A",65437
0,"A",1505
0,"A",12026
0,"A",75835
1,"A",95241
0,"A",71333
0,"A",90992
0,"A",32675
0,"A",87682
0,"A",68262
0,"A",73392
0,"A",27352
0,"A",67519
0,"A",43076
0,"A",94598
0,"A",4358
0,"A",11180
0,"A",69966
0,"A",63261
0,"A",3645
0,"A",67514
0,"A",12025
0,"A",95225
0,"A",14746
0,"A",41905
0,"A",98030
0,"A",82142
0,"A",29341
0,"A",13354
0,"A",6237
0,"A",47963
0,"A",67647
0,"A",64202
0,"A",47890
0,"A",53297
0,"A",88857
0,"A",18251
0,"A",36967
0,"A",51471
0,"A",80920
0,"A",39124
0,"A",56351
0,"A",37101
0,"A",2857
0,"A",79211
0,"A",14577
0,"A",50091
0,"A",85781
0,"A",75094
0,"A",60642
0,"A",96047
0,"A",46939
0,"A",9022
0,"A",78279
0,"A",46022
0,"A",90015
0,"A",45665
0,"A",63934
0,"A",73235
0,"A",20150
0,"A",44173
0,"A",82660
0,"A",12167
0,"A",76336
0,"A",36772
0,"A",66310
0,"A",71040
0,"A",84830
0,"A",12602
0,"A",16098
0,"A",75938
0,"A",45633
0,"A",82962
0,"A",80199
0,"A",19701
0,"A",99666
0,"A",69836
0,"A",27834
0,"A",87450
0,"A",4758
0,"A",23221
0,"A",33342
0,"A",44171
0,"A",84775
0,"A",26212
1,"A",52093
0,"A",29744
0,"A",93206
0,"A",4129
0,"A",36474
0,"A",45238
0,"A",4300
0,"A",47887
0,"A",38710
0,"A",30391
0,"A",14541
0,"A",98008
0,"A",56684
0,"A",90298
0,"A",10007
0,"A",68113
0,"A",35819
0,"A",72719
0,"A",6596
0,"A",34997
0,"A",64607
0,"A",96747
1,"A",12628
1,"A",91522
0,"A",74223
0,"A",63341
0,"A",70668
0,"A",50868
0,"A",1360
0,"A",16388
0,"A",78416
0,"A",27113
0,"A",31459
0,"A",62015
0,"A",47746
0,"A",58638
0,"A",78124
0,"A",36260
0,"A",23971
0,"A",31734
0,"A",46529
0,"A",42207
0,"A",47876
0,"A",18266
0,"A",80079
0,"A",54532
0,"A",84188
0,"A",46363
0,"A",77
0,"A",89924
0,"A",36264
0,"A",98850
0,"A",37445
0,"A",57384
0,"A",3154
0,"A",50678
0,"A",86257
0,"A",38022
0,"A",55768
0,"A",39045
0,"A",45779
0,"A",19434
0,"A",54879
0,"A",96449
0,"A",93056
0,"A",90322
0,"A",80770
0,"A",9409
0,"A",96417
0,"A",73180
0,"A",24663
0,"A",84336
0,"A",83583
0,"A",61021
0,"A",76266
0,"A",50418
0,"A",65209
0,"A",79897
0,"A",12999
0,"A",9235
0,"A",58050
0,"A",59486
0,"A",70287
1,"A",43575
0,"A",17759
0,"A",14192
0,"A",53411
0,"A",10345
0,"A",37396
0,"A",78447
0,"A",67960
0,"A",21527
0,"A",82993
0,"A",82611
0,"A",24184
0,"A",76757
0,"A",23330
0,"A",6827
0,"A",99111
0,"A",27968
0,"A",45822
0,"A",12567
0,"A",46743
0,"A",10863
0,"A",89004
0,"A",57745
0,"A",20785
0,"A",33250
0,"A",83178
0,"A",36664
0,"A",46941
0,"A",42327
0,"A",86536
0,"A",76911
0,"A",86695
0,"A",91599
0,"A",85558
0,"A",61259
0,"A",7539
0,"A",30788
0,"A",57696
0,"A",99900
0,"A",47089
0,"A",93053
0,"A",959
0,"A",26395
0,"A",83357
0,"A",88911
0,"A",11868
0,"A",43878
0,"A",65456
0,"A",16947
0,"A",9622
0,"A",48648
0,"A",40066
0,"A",83647
0,"A",62401
0,"A",69490
0,"A",20789
0,"A",26503
0,"A",53734
0,"A",72648
0,"A",73989
0,"A",43924
0,"A",60548
0,"A",45241
0,"A",39142
0,"A",54305
0,"A",48333
0,"A",57461
0,"A",76748
0,"A",85898
0,"A",64173
1,"A",51049
0,"A",18903
0,"A",47028
0,"A",63989
0,"A",55112
0,"A",67366
0,"A",96111
0,"A",16937
0,"A",86721
1,"A",74387
0,"A",29762
0,"A",57193
1,"A",47341
1,"A",12520
0,"A",12454
0,"A",25226
0,"A",62009
0,"A",55392
0,"A",78402
0,"A",8036
0,"A",41836
0,"A",51913
0,"A",82373
0,"A",76536
0,"A",2027
0,"A",94768
0,"A",15983
0,"A",46305
0,"A",58254
0,"A",96024
0,"A",28047
0,"A",93608
0,"A",3923
0,"A",40491
0,"A",35866
0,"A",98339
0,"A",24647
0,"A",84407
0,"A",76009
0,"A",76012
0,"A",63409
0,"A",9510
0,"A",56281
0,"A",60489
0,"A",11790
0,"A",67990
0,"A",24629
0,"A",82745
0,"A",22321
0,"A",47292
0,"A",24025
0,"A",92851
0,"A",29796
0,"A",81608
0,"A",7714
0,"A",49365
0,"A",72674
0,"A",45932
0,"A",46173
0,"A",12766
0,"A",86750
0,"A",92550
0,"A",74996
0,"A",6895
0,"A",97726
0,"A",25060
0,"A",55312
0,"A",12523
0,"A",39000
0,"A",61361
0,"A",94711
0,"A",13155
1,"A",62224
0,"A",47295
0,"A",8700
1,"A",32457
0,"A",65120
0,"A",1675
0,"A",14192
0,"A",20896
0,"A",2465
0,"A",76433
0,"A",54663
0,"A",48248
0,"A",67387
0,"A",49149
0,"A",32222
0,"A",85972
0,"A",3260
0,"A",30673
0,"A",2195
0,"A",83211
0,"A",65935
0,"A",93499
0,"A",12741
0,"A",79395
0,"A",62519
0,"A",39652
0,"A",83134
1,"A",83434
0,"A",40807
0,"A",35390
1,"A",73006
0,"A",50717
0,"A",63493
0,"A",30475
0,"A",53834
0,"A",28617
0,"A",23143
0,"A",37666
0,"A",12228
0,"A",23457
0,"A",68507
0,"A",36787
0,"A",51582
0,"A",92555
0,"A",19216
0,"A",1167
0,"A",88970
0,"A",44372
0,"A",93001
0,"A",35003
0,"A",24801
0,"A",24531
0,"A",63289
0,"A",94633
0,"A",56839
1,"A",11529
0,"A",76013
0,"A",38403
1,"A",12529
0,"A",66313
1,"A",90860
0,"A",94603
0,"A",58352
0,"A",27042
0,"A",39796
0,"A",63961
0,"A",59983
0,"A",25555
1,"A",12748
0,"A",26657
0,"A",88742
0,"A",13508
0,"A",10967
0,"A",63310
1,"A",60235
0,"A",12450
0,"A",44526
0,"A",89101
0,"A",36252
0,"A",27533
0,"A",84901
0,"A",45864
0,"A",22773
0,"A",91762
0,"A",4142
0,"A",21036
0,"A",80915
0,"A",30996
1,"A",75913
0,"A",96567
0,"A",43218
0,"A",52109
0,"A",61179
0,"A",73567
0,"A",94688
0,"A",21174
0,"A",944
0,"A",64479
0,"A",7369
0,"A",45455
0,"A",70548
0,"A",96898
0,"A",70034
0,"A",35209
0,"A",24629
0,"A",35498
0,"A",56885
0,"A",77631
0,"A",1328
0,"A",6666
0,"A",68823
0,"A",29049
0,"A",47522
1,"A",9550
0,"A",48211
0,"A",90332
0,"A",53294
0,"A",90914
0,"A",12221
0,"A",84800
0,"A",2862
0,"A",95508
0,"A",71699
0,"A",89787
0,"A",45535
0,"A",573
0,"A",78973
0,"A",47694
0,"A",33184
0,"A",90779
0,"A",23018
0,"A",6423
0,"A",73236
0,"A",53999
0,"A",92918
0,"A",63856
0,"A",86915
0,"A",37237
0,"A",56667
0,"A",8589
0,"A",12335
0,"A",33745
0,"A",96308
0,"A",54387
0,"A",84090
0,"A",27893
0,"A",61635
0,"A",41477
0,"A",89457
0,"A",45714
0,"A",17173
0,"A",49963
0,"A",96133
0,"A",77422
0,"A",28264
0,"A",50168
0,"A",71998
0,"A",58823
0,"A",28123
0,"A",34570
0,"A",74886
0,"A",90314
0,"A",44211
0,"A",67701
0,"A",82206
1,"A",64507
0,"A",98802
0,"A",90044
0,"A",16051
0,"A",11574
0,"A",21177
0,"A",15716
0,"A",33875
0,"A",43024
0,"A",31939
0,"A",84912
0,"A",50800
0,"A",8878
0,"A",11425
0,"A",58191
0,"A",3863
0,"A",37574
0,"A",73842
0,"A",15433
0,"A",54167
0,"A",69635
0,"A",77982
0,"A",64266
0,"A",6383
0,"A",72696
0,"A",52647
0,"A",6279
0,"A",91627
1,"A",87709
0,"A",11293
1,"A",18303
0,"A",42623
0,"A",48048
1,"A",16176
0,"A",46893
0,"A",63234
0,"A",31185
0,"A",12359
0,"A",40937
0,"A",3470
0,"A",8799
0,"A",3236
0,"A",33316
1,"A",41955
0,"A",4076
0,"A",92987
0,"A",78008
0,"A",92535
0,"A",27214
0,"A",74597
0,"A",95167
1,"A",77276
0,"A",29724
0,"A",11475
0,"A",26395
0,"A",37602
0,"A",99894
0,"A",95562
1,"A",247
0,"A",31869
0,"A",27346
0,"A",97781
0,"A",59743
0,"A",23076
0,"A",22083
0,"A",25616
0,"A",50008
0,"A",89715
0,"A",42680
0,"A",19186
0,"A",27861
0,"A",62105
0,"A",67981
0,"A",31351
0,"A",73280
0,"A",80217
0,"A",1274
0,"A",61610
0,"A",66896
0,"A",86005
0,"A",55049
0,"A",75678
1,"A",55231
0,"A",65121
0,"A",52298
0,"A",30958
0,"A",36061
0,"A",91925
1,"A",46886
0,"A",94952
0,"A",66579
0,"A",7656
0,"A",97604
0,"A",48516
0,"A",52507
0,"A",98276
0,"A",54556
0,"A",83134
0,"A",50683
0,"A",85534
0,"A",40839
0,"A",26655
0,"A",56122
0,"A",60976
0,"A",39408
0,"A",45838
0,"A",58315
1,"A",22089
0,"A",49238
0,"A",79823
0,"A",81431
0,"A",86335
0,"A",51468
0,"A",52227
0,"A",48896
1,"A",46997
0,"A",398
0,"A",5314
0,"A",69590
0,"A",48459
0,"A",20931
0,"A",95920
0,"A",23803
0,"A",41556
0,"A",83735
0,"A",63786
0,"A",89737
0,"A",23563
0,"A",8967
0,"A",36477
0,"A",28163
0,"A",68882
0,"A",59067
0,"A",18444
0,"A",79664
0,"A",39785
0,"A",62925
0,"A",56136
0,"A",77431
0,"A",2248
0,"A",36699
0,"A",40888
0,"A",60027
0,"A",72727
0,"A",74167
0,"A",77893
0,"A",96156
0,"A",70984
0,"A",98052
0,"A",98972
0,"A",17176
0,"A",98962
0,"A",29444
0,"A",97745
0,"A",62835
0,"A",2797
0,"A",98565
0,"A",18982
0,"A",86271
0,"A",61395
0,"A",80046
0,"A",82510
0,"A",70577
0,"A",3863
0,"A",77170
0,"A",36675
0,"A",16317
1,"A",58406
0,"A",17471
0,"A",56802
0,"A",97287
0,"A",5967
0,"A",10305
0,"A",14045
0,"A",22563
1,"A",59454
0,"A",51274
0,"A",19488
0,"A",18137
0,"A",14406
0,"A",53631
0,"A",65524
0,"A",70377
0,"A",12208
0,"A",41194
0,"A",81538
0,"A",7667
1,"A",40746
0,"A",58140
0,"A",3464
0,"A",65515
0,"A",73987
0,"A",52449
0,"A",46312
0,"A",24138
0,"A",631
0,"A",84949
1,"A",89250
0,"A",16396
0,"A",84028
0,"A",2056
0,"A",61668
0,"A",45756
0,"A",46323
0,"A",54680
1,"A",27638
0,"A",42819
1,"A",10665
0,"A",20883
0,"A",99940
0,"A",40365
0,"A",54484
1,"A",65788
0,"A",64062
0,"A",31706
0,"A",75226
0,"A",94456
0,"A",53888
0,"A",74965
0,"A",68953
0,"A",16519
0,"A",28260
0,"A",67260
0,"A",8193
0,"A",90050
0,"A",393
0,"A",492
0,"A",75612
0,"A",98292
0,"A",21726
0,"A",68
0,"A",10751
0,"A",2165
0,"A",33144
0,"A",59859
0,"A",76531
0,"A",64214
0,"A",55649
1,"A",7209
0,"A",7926
0,"A",96536
0,"A",34426
0,"A",78923
0,"A",21959
0,"A",16213
0,"A",99242
0,"A",52289
0,"A",81272
0,"A",99939
0,"A",42837
0,"A",85500
0,"A",96909
0,"A",53264
0,"A",95207
0,"A",14920
0,"A",89646
0,"A",57990
0,"A",46532
0,"A",74567
0,"A",96288
0,"A",16955
0,"A",54304
0,"A",52811
0,"A",20693
0,"A",24407
0,"A",3643
0,"A",9216
0,"A",82514
0,"A",61049
0,"A",66687
0,"A",48997
0,"A",96413
0,"A",65774
0,"A",65696
0,"A",63619
0,"A",49575
0,"A",82408
0,"A",19377
0,"A",16792
0,"A",95666
0,"A",29423
0,"A",41814
0,"A",99663
0,"A",64043
0,"A",3198
1,"A",14941
0,"A",9561
0,"A",32893
1,"A",6964
0,"A",3716
0,"A",84814
0,"A",7227
0,"A",46969
1,"A",90334
0,"A",97761
0,"A",43546
0,"A",5558
0,"A",3263
0,"A",82349
0,"A",19254
0,"A",27706
0,"A",43427
0,"A",64494
0,"A",66344
0,"A",9096
0,"A",13274
0,"A",64658
0,"A",74078
0,"A",16262
0,"A",89006
0,"A",5468
0,"A",39135
0,"A",23838
0,"A",41659
0,"A",47843
0,"A",64319
0,"A",59751
0,"A",13814
0,"A",33959
0,"A",61839
0,"A",3037
0,"A",82976
0,"A",65252
0,"A",65961
0,"A",36032
0,"A",48956
0,"A",73160
1,"A",4815
0,"A",78851
0,"A",81348
0,"A",97909
0,"A",77661
0,"A",77737
0,"A",25431
0,"A",70845
0,"A",23616
0,"A",17788
0,"A",5181
0,"A",32101
0,"A",87572
1,"A",71531
0,"A",68490
1,"A",48792
0,"A",24273
0,"A",90851
0,"A",90525
0,"A",31912
0,"A",4242
0,"A",30602
0,"A",64071
0,"A",12347
0,"A",49466
0,"A",71772
0,"A",62021
0,"A",94503
0,"A",86181
0,"A",52561
0,"A",67188
0,"A",66612
0,"A",75517
0,"A",81080
0,"A",18924
0,"A",56899
0,"A",39637
0,"A",66077
0,"A",66449
0,"A",86536
0,"A",2291
0,"A",65095
0,"A",20850
0,"A",23934
0,"A",67293
0,"A",26620
0,"A",10830
0,"A",18116
0,"A",86065
0,"A",49108
1,"A",28405
0,"A",27209
0,"A",26524
0,"A",27610
0,"A",544
0,"A",20703
0,"A",8729
0,"A",13240
0,"A",24567
0,"A",84196
0,"A",74065
0,"A",90810
0,"A",6063
0,"A",51774
0,"A",97532
0,"A",82052
0,"A",75454
0,"A",62350
0,"A",58192
0,"A",10032
0,"A",97533
0,"A",56840
0,"A",55199
0,"A",73163
0,"A",51624
0,"A",86591
0,"A",93052
0,"A",67923
0,"A",22885
0,"A",28406
0,"A",75189
0,"A",81649
0,"A",70780
0,"A",49601
0,"A",27310
0,"A",68133
1,"A",19672
0,"A",84203
0,"A",75834
0,"A",93609
0,"A",86546
0,"A",63300
0,"A",91341
0,"A",41096
0,"A",94504
0,"A",74486
0,"A",20347
0,"A",42809
0,"A",14808
0,"A",85593
0,"A",87925
0,"A",74435
0,"A",29732
0,"A",60668
0,"A",90200
0,"A",19471
0,"A",8933
0,"A",3004
0,"A",50205
0,"A",62646
0,"A",66111
0,"A",70301
0,"A",45201
0,"A",61191
0,"A",28758
0,"A",8553
0,"A",65542
0,"A",30030
0,"A",10590
0,"A",81614
0,"A",44599
0,"A",41038
0,"A",26035
0,"A",80631
0,"A",17376
0,"A",22490
0,"A",85264
0,"A",82486
0,"A",86056
0,"A",18381
0,"A",81698
0,"A",48194
0,"A",33959
0,"A",57168
0,"A",22895
0,"A",43054
0,"A",55263
0,"A",56269
0,"A",81359
0,"A",83300
0,"A",12794
0,"A",8064
0,"A",27914
0,"A",80786
0,"A",98186
0,"A",50615
0,"A",92713
0,"A",53786
0,"A",72516
0,"A",87330
0,"A",87383
0,"A",96961
0,"A",50020
0,"A",97152
0,"A",66546
0,"A",2853
0,"A",23700
0,"A",68582
0,"A",35868
0,"A",91597
0,"A",61497
0,"A",39465
0,"A",32031
0,"A",16301
0,"A",29054
0,"A",81018
0,"A",15406
0,"A",22328
0,"A",85637
0,"A",50153
0,"A",28244
0,"A",52609
0,"A",11624
0,"A",49658
0,"A",42457
0,"A",35393
0,"A",83502
0,"A",36449
0,"A",60249
0,"A",15726
0,"A",49187
0,"A",22020
0,"A",46110
1,"A",11758
0,"A",42917
0,"A",83023
0,"A",4935
0,"A",22853
0,"A",18187
0,"A",25503
0,"A",97314
0,"A",28747
0,"A",2990
0,"A",99763
0,"A",57106
0,"A",66806
0,"A",9105
0,"A",72126
0,"A",86215
0,"A",7294
0,"A",82397
0,"A",89071
0,"A",19500
0,"A",59093
1,"A",71005
0,"A",29898
0,"A",99215
0,"A",37218
0,"A",69066
0,"A",20835
0,"A",7527
0,"A",40110
0,"A",18091
0,"A",158
0,"A",1727
0,"A",86590
0,"A",67923
0,"A",92362
0,"A",66488
1,"A",48966
0,"A",53233
0,"A",70437
0,"A",34096
0,"A",90357
0,"A",6408
0,"A",7641
0,"A",32137
0,"A",11453
0,"A",27295
0,"A",52246
0,"A",18789
0,"A",34968
0,"A",58132
0,"A",15122
0,"A",54084
0,"A",51448
0,"A",21115
0,"A",51592
1,"A",50544
0,"A",17121
0,"A",43307
0,"A",35796
0,"A",20472
0,"A",22184
0,"A",72631
0,"A",34623
0,"A",56470
0,"A",35037
0,"A",75131
0,"A",82199
0,"A",5118
0,"A",62443
0,"A",12380
0,"A",4972
0,"A",1966
0,"A",89242
0,"A",65747
0,"A",92267
0,"A",70654
0,"A",90505
0,"A",92995
0,"A",5405
0,"A",19744
0,"A",588
0,"A",45216
0,"A",21649
0,"A",69348
0,"A",65334
0,"A",61426
0,"A",19853
0,"A",29398
1,"A",41936
0,"A",95149
0,"A",8157
0,"A",86657
0,"A",22604
0,"A",50297
0,"A",58508
0,"A",37941
1,"A",71509
0,"A",67739
0,"A",17085
0,"A",98922
0,"A",82628
0,"A",3236
0,"A",28855
0,"A",81571
1,"A",79886
0,"A",66975
0,"A",66639
1,"A",81157
0,"A",60880
1,"A",74012
0,"A",89312
0,"A",61670
0,"A",39748
0,"A",96677
0,"A",43843
0,"A",3080
0,"A",13493
0,"A",16791
0,"A",2561
0,"A",62693
0,"A",30708
0,"A",46218
0,"A",645
0,"A",83307
0,"A",56889
0,"A",96304
1,"A",89680
0,"A",29339
0,"A",98486
0,"A",12321
0,"A",61465
0,"A",53290
0,"A",63310
0,"A",55090
0,"A",76822
0,"A",9126
0,"A",10001
0,"A",26683
0,"A",43064
0,"A",3754
1,"A",57122
0,"A",91659
0,"A",95232
0,"A",51358
0,"A",8260
0,"A",51252
0,"A",3555
0,"A",46557
0,"A",58465
0,"A",41016
0,"A",83364
0,"A",3428
0,"A",75364
0,"A",56439
0,"A",75139
0,"A",73265
1,"A",64400
0,"A",94510
0,"A",8202
0,"A",23296
0,"A",65915
0,"A",65188
0,"A",10907
0,"A",46377
0,"A",82478
0,"A",16709
0,"A",74404
0,"A",63507
0,"A",43990
0,"A",55659
1,"A",49446
0,"A",78085
0,"A",14108
0,"A",64284
0,"A",78703
0,"A",17342
0,"A",64834
0,"A",52330
0,"A",87215
0,"A",94952
0,"A",60569
0,"A",56189
0,"A",68143
0,"A",58679
0,"A",74945
0,"A",96713
1,"A",37907
0,"A",51666
0,"A",65180
0,"A",16630
0,"A",75211
0,"A",93576
0,"A",14616
0,"A",25493
0,"A",23222
0,"A",18022
0,"A",64265
0,"A",68067
0,"A",86475
0,"A",65927
0,"A",58203
0,"A",30959
0,"A",66972
0,"A",113
0,"A",3988
0,"A",68617
0,"A",53027
1,"A",84744
0,"A",18185
0,"A",94676
0,"A",77894
0,"A",50456
0,"A",59204
0,"A",85614
0,"A",14378
0,"A",28439
0,"A",32606
0,"A",30052
0,"A",19606
0,"A",45285
0,"A",55469
0,"A",74988
0,"A",90842
0,"A",98595
0,"A",31541
0,"A",70042
0,"A",82008
0,"A",85244
0,"A",99730
0,"A",44731
0,"A",69794
0,"A",55482
0,"A",76951
0,"A",42974
0,"A",83578
0,"A",99573
0,"A",60538
0,"A",22089
