"visit_id","user_spend","variant"
97560,0,"A"
98076,0,"A"
32085,0,"A"
16692,0,"A"
17955,0,"A"
56521,0,"A"
26351,0,"A"
17281,0,"A"
59476,0,"A"
76359,0,"A"
40793,0,"A"
36247,0,"A"
28608,0,"A"
81257,0,"A"
6231,0,"A"
845,0,"A"
21461,0,"A"
19859,0,"A"
30473,0,"A"
76786,0,"A"
18385,0,"A"
28574,0,"A"
65827,0,"A"
50129,0,"A"
72125,0,"A"
41148,0,"A"
78648,0,"A"
27591,0,"A"
7646,0,"A"
35538,0,"A"
18489,0,"A"
74989,0,"A"
82737,0,"A"
57149,0,"A"
22698,0,"A"
51067,0,"A"
22320,0,"A"
42952,0,"A"
429,0,"A"
78832,0,"A"
86067,0,"A"
22160,0,"A"
85335,0,"A"
13756,0,"A"
30975,0,"A"
12007,0,"A"
39416,0,"A"
48484,0,"A"
50016,0,"A"
29529,0,"A"
45191,0,"A"
79545,0,"A"
74892,0,"A"
54790,0,"A"
28954,0,"A"
88271,0,"A"
22704,0,"A"
29105,0,"A"
50740,0,"A"
90127,0,"A"
95118,0,"A"
76879,0,"A"
67370,0,"A"
59754,0,"A"
60032,0,"A"
54206,0,"A"
26442,0,"A"
63727,0,"A"
25428,0,"A"
69057,0,"A"
51336,0,"A"
65717,0,"A"
61120,0,"A"
87497,0,"A"
20399,0,"A"
29573,0,"A"
80967,0,"A"
42754,0,"A"
51733,0,"A"
81684,0,"A"
24252,0,"A"
93044,0,"A"
78836,0,"A"
74275,0,"A"
91733,0,"A"
92175,0,"A"
41909,0,"A"
88996,0,"A"
22611,0,"A"
63610,0,"A"
73585,0,"A"
13510,0,"A"
94629,0,"A"
34139,0,"A"
85317,0,"A"
88920,0,"A"
31869,0,"A"
44013,0,"A"
56446,0,"A"
43727,0,"A"
68410,0,"A"
6630,0,"A"
82914,0,"A"
88235,0,"A"
7950,0,"A"
91152,0,"A"
66677,0,"A"
78048,0,"A"
58060,0,"A"
89567,0,"A"
85228,0,"A"
77456,0,"A"
7997,0,"A"
36748,0,"A"
62422,0,"A"
58710,0,"A"
30504,0,"A"
21995,0,"A"
54772,0,"A"
63584,0,"A"
61981,0,"A"
52253,0,"A"
52757,0,"A"
44912,0,"A"
64950,0,"A"
20389,0,"A"
91326,0,"A"
21472,0,"A"
82,0,"A"
42453,0,"A"
70936,0,"A"
76508,0,"A"
8778,0,"A"
39013,0,"A"
59415,0,"A"
78699,0,"A"
81281,0,"A"
17167,0,"A"
92329,0,"A"
47531,0,"A"
95218,0,"A"
92647,0,"A"
26780,0,"A"
59416,0,"A"
27385,0,"A"
19847,0,"A"
17633,0,"A"
83612,0,"A"
62460,0,"A"
81513,0,"A"
2566,0,"A"
49642,0,"A"
10353,0,"A"
30946,0,"A"
79656,0,"A"
66447,0,"A"
40226,0,"A"
10266,0,"A"
45626,0,"A"
1590,0,"A"
62270,0,"A"
18475,0,"A"
73049,0,"A"
12365,0,"A"
17615,0,"A"
47488,0,"A"
11741,0,"A"
32413,0,"A"
66407,0,"A"
73275,0,"A"
67538,0,"A"
79052,0,"A"
8361,0,"A"
67622,0,"A"
29063,0,"A"
97047,0,"A"
40931,0,"A"
25678,0,"A"
39169,0,"A"
65317,0,"A"
13942,0,"A"
11109,0,"A"
48046,0,"A"
39557,0,"A"
96275,0,"A"
38588,0,"A"
28859,0,"A"
95440,0,"A"
74407,0,"A"
6109,0,"A"
13078,0,"A"
41637,0,"A"
63460,0,"A"
12708,0,"A"
71626,0,"A"
64464,0,"A"
71725,0,"A"
93061,0,"A"
67762,0,"A"
375,0,"A"
51821,0,"A"
38555,0,"A"
14814,0,"A"
67138,0,"A"
33726,0,"A"
39425,0,"A"
73853,0,"A"
21188,0,"A"
76742,0,"A"
67264,0,"A"
47093,0,"A"
7185,0,"A"
10238,0,"A"
11354,0,"A"
36292,0,"A"
29509,0,"A"
53762,0,"A"
68258,0,"A"
82379,0,"A"
11495,0,"A"
27495,0,"A"
30903,0,"A"
15236,0,"A"
5753,0,"A"
83819,0,"A"
56875,0,"A"
21092,0,"A"
22995,0,"A"
86203,0,"A"
56035,0,"A"
99522,0,"A"
89834,0,"A"
98592,0,"A"
56822,0,"A"
48904,0,"A"
52803,0,"A"
73596,0,"A"
92629,0,"A"
84055,0,"A"
71598,0,"A"
11246,0,"A"
97960,0,"A"
24128,0,"A"
5722,0,"A"
30857,0,"A"
40705,0,"A"
5584,0,"A"
1718,0,"A"
3271,0,"A"
42729,0,"A"
99156,0,"A"
15965,0,"A"
10611,0,"A"
91442,0,"A"
48634,0,"A"
71148,0,"A"
4655,0,"A"
22922,0,"A"
2444,0,"A"
48358,0,"A"
28126,0,"A"
42203,0,"A"
7906,0,"A"
58809,0,"A"
954,0,"A"
38961,0,"A"
68603,0,"A"
16460,0,"A"
59146,0,"A"
22836,0,"A"
14032,0,"A"
40209,0,"A"
8244,0,"A"
45438,0,"A"
10983,0,"A"
12093,0,"A"
54844,0,"A"
23197,0,"A"
35311,0,"A"
58052,0,"A"
22541,0,"A"
3122,0,"A"
68914,0,"A"
93329,0,"A"
83108,0,"A"
3256,0,"A"
79359,0,"A"
75577,0,"A"
75327,0,"A"
62571,0,"A"
68802,0,"A"
37277,0,"A"
48670,0,"A"
66907,0,"A"
60695,0,"A"
22756,0,"A"
12996,0,"A"
66567,0,"A"
23799,0,"A"
95717,0,"A"
83419,0,"A"
81407,0,"A"
12114,0,"A"
87040,0,"A"
49949,0,"A"
11216,0,"A"
19861,0,"A"
96574,0,"A"
47264,0,"A"
37075,0,"A"
16376,0,"A"
81792,0,"A"
31967,0,"A"
98440,0,"A"
48571,0,"A"
45738,0,"A"
16034,0,"A"
25399,0,"A"
52013,0,"A"
90568,0,"A"
28992,0,"A"
56007,0,"A"
60469,0,"A"
86416,0,"A"
40827,0,"A"
8127,0,"A"
27077,0,"A"
17396,0,"A"
43890,0,"A"
35741,0,"A"
24727,0,"A"
26500,0,"A"
28212,0,"A"
29569,0,"A"
55937,0,"A"
1186,0,"A"
8459,0,"A"
60517,0,"A"
60336,0,"A"
58328,0,"A"
7311,0,"A"
2654,0,"A"
47873,0,"A"
11126,0,"A"
91552,0,"A"
81335,0,"A"
55014,0,"A"
82132,0,"A"
93766,0,"A"
11653,0,"A"
23603,0,"A"
25016,0,"A"
38600,0,"A"
98916,0,"A"
33588,0,"A"
43691,0,"A"
36901,0,"A"
38494,0,"A"
29485,0,"A"
54631,0,"A"
40796,0,"A"
46120,0,"A"
277,0,"A"
24889,0,"A"
96613,0,"A"
37925,0,"A"
51591,0,"A"
38416,0,"A"
73239,0,"A"
39283,0,"A"
3280,0,"A"
32512,0,"A"
59319,0,"A"
19786,0,"A"
23372,0,"A"
20681,0,"A"
57867,0,"A"
19964,0,"A"
17683,0,"A"
72340,0,"A"
47658,0,"A"
40588,0,"A"
98932,0,"A"
336,0,"A"
54070,0,"A"
48707,0,"A"
88640,0,"A"
29871,0,"A"
93095,0,"A"
52308,0,"A"
62664,0,"A"
41813,0,"A"
35140,0,"A"
81875,0,"A"
96197,0,"A"
32746,0,"A"
47074,0,"A"
26278,0,"A"
52766,0,"A"
23448,0,"A"
21035,0,"A"
70542,0,"A"
81948,0,"A"
9921,0,"A"
13253,0,"A"
26893,0,"A"
3379,0,"A"
27176,0,"A"
65849,0,"A"
6433,0,"A"
20454,0,"A"
35243,0,"A"
82770,0,"A"
24139,0,"A"
85817,0,"A"
59361,0,"A"
61764,0,"A"
86720,0,"A"
22813,0,"A"
19359,0,"A"
41323,0,"A"
14808,0,"A"
10312,0,"A"
12385,0,"A"
8380,0,"A"
30364,0,"A"
73287,0,"A"
39998,0,"A"
59298,0,"A"
52372,0,"A"
48373,0,"A"
68692,0,"A"
81864,0,"A"
48401,0,"A"
38712,0,"A"
19373,0,"A"
47154,0,"A"
90189,0,"A"
61885,0,"A"
78061,0,"A"
27404,0,"A"
93251,0,"A"
17862,0,"A"
18056,0,"A"
24214,0,"A"
59105,0,"A"
68392,0,"A"
38822,0,"A"
37597,0,"A"
71591,0,"A"
79374,0,"A"
5619,0,"A"
71321,0,"A"
41792,0,"A"
51344,0,"A"
84597,0,"A"
20443,0,"A"
75411,0,"A"
16611,0,"A"
34434,0,"A"
84206,0,"A"
49327,0,"A"
72624,0,"A"
14980,0,"A"
79411,0,"A"
17377,0,"A"
85293,0,"A"
27769,0,"A"
1e+05,0,"A"
37948,0,"A"
65746,0,"A"
95627,0,"A"
34533,0,"A"
13331,0,"A"
27641,0,"A"
98251,0,"A"
60789,0,"A"
43949,0,"A"
46369,0,"A"
55922,0,"A"
89924,0,"A"
84887,0,"A"
71105,0,"A"
88284,0,"A"
63162,0,"A"
17873,0,"A"
35077,0,"A"
39908,0,"A"
43704,0,"A"
18065,0,"A"
58054,0,"A"
88239,0,"A"
51916,0,"A"
94092,0,"A"
19967,0,"A"
76706,0,"A"
74552,0,"A"
15793,0,"A"
40028,0,"A"
43084,0,"A"
72340,0,"A"
74188,0,"A"
96110,0,"A"
25885,0,"A"
36498,0,"A"
65977,0,"A"
29463,0,"A"
56232,0,"A"
63771,0,"A"
11307,0,"A"
6555,0,"A"
70064,0,"A"
59444,0,"A"
76118,0,"A"
61548,0,"A"
61016,0,"A"
77885,0,"A"
88451,0,"A"
6267,0,"A"
6372,0,"A"
25116,0,"A"
31608,0,"A"
15657,0,"A"
11491,0,"A"
18770,0,"A"
81876,0,"A"
5978,0,"A"
60932,0,"A"
23400,0,"A"
98818,0,"A"
49707,0,"A"
57552,0,"A"
21756,0,"A"
86213,0,"A"
55140,0,"A"
3464,0,"A"
21349,0,"A"
24516,0,"A"
82315,0,"A"
66424,0,"A"
55733,0,"A"
36878,0,"A"
7124,0,"A"
89369,0,"A"
72270,0,"A"
63817,0,"A"
86696,0,"A"
62335,0,"A"
73,0,"A"
52705,0,"A"
12378,0,"A"
45139,0,"A"
81165,0,"A"
78826,0,"A"
91996,0,"A"
35167,0,"A"
14250,0,"A"
34175,0,"A"
57659,0,"A"
60794,0,"A"
63334,0,"A"
47352,0,"A"
83308,0,"A"
90834,0,"A"
3856,0,"A"
43960,0,"A"
47137,0,"A"
82255,0,"A"
72778,0,"A"
10439,0,"A"
39601,0,"A"
46433,0,"A"
29765,0,"A"
63848,0,"A"
19634,0,"A"
90331,0,"A"
59974,0,"A"
7755,0,"A"
26009,0,"A"
30987,0,"A"
81713,0,"A"
32483,0,"A"
21817,0,"A"
40434,0,"A"
84780,0,"A"
715,0,"A"
26816,0,"A"
42977,0,"A"
22166,0,"A"
89879,0,"A"
35626,0,"A"
43138,0,"A"
57638,0,"A"
96233,0,"A"
29395,0,"A"
41463,0,"A"
89170,0,"A"
54163,0,"A"
84144,0,"A"
47916,0,"A"
89014,0,"A"
39974,0,"A"
86080,0,"A"
33055,0,"A"
90183,0,"A"
54663,0,"A"
47758,0,"A"
75111,0,"A"
87044,0,"A"
44045,0,"A"
81329,0,"A"
51684,0,"A"
26036,0,"A"
91186,0,"A"
51284,0,"A"
92883,0,"A"
43887,0,"A"
49251,0,"A"
66506,0,"A"
98325,0,"A"
98245,0,"A"
7512,0,"A"
54272,0,"A"
56964,0,"A"
32046,0,"A"
51529,0,"A"
94385,0,"A"
41597,0,"A"
46762,0,"A"
90337,0,"A"
53270,0,"A"
51784,0,"A"
96531,0,"A"
72119,0,"A"
24344,0,"A"
99726,0,"A"
21012,0,"A"
67200,0,"A"
52516,0,"A"
18995,0,"A"
8364,0,"A"
1900,0,"A"
42316,0,"A"
9951,0,"A"
35223,0,"A"
54084,0,"A"
76522,0,"A"
86138,0,"A"
38514,0,"A"
91216,0,"A"
35827,0,"A"
42896,0,"A"
25908,0,"A"
37987,0,"A"
12349,0,"A"
49034,0,"A"
90021,0,"A"
5056,0,"A"
36097,0,"A"
85078,0,"A"
15922,0,"A"
43464,0,"A"
28675,0,"A"
44120,0,"A"
87233,0,"A"
87442,0,"A"
9024,0,"A"
76714,0,"A"
87268,0,"A"
2304,0,"A"
99684,0,"A"
71904,0,"A"
87170,0,"A"
72384,0,"A"
71770,0,"A"
16957,0,"A"
79774,0,"A"
27821,0,"A"
52165,0,"A"
49358,0,"A"
68784,0,"A"
6973,0,"A"
86634,0,"A"
79081,0,"A"
94758,0,"A"
54082,0,"A"
43604,0,"A"
88282,0,"A"
41709,0,"A"
85501,0,"A"
58788,0,"A"
98191,0,"A"
98401,0,"A"
83215,0,"A"
38847,0,"A"
60736,0,"A"
77157,0,"A"
30378,0,"A"
91124,0,"A"
65525,0,"A"
91123,0,"A"
57436,0,"A"
46940,0,"A"
89570,0,"A"
46651,0,"A"
13383,0,"A"
89825,0,"A"
98930,0,"A"
23851,0,"A"
503,0,"A"
3784,0,"A"
23840,0,"A"
49160,0,"A"
12746,0,"A"
64095,0,"A"
50041,0,"A"
70598,0,"A"
96711,0,"A"
14394,0,"A"
18865,0,"A"
43144,0,"A"
50115,0,"A"
58651,0,"A"
17163,0,"A"
74690,0,"A"
73015,0,"A"
95476,0,"A"
47802,0,"A"
58175,0,"A"
80076,0,"A"
35848,0,"A"
54702,0,"A"
30721,0,"A"
18647,0,"A"
4619,0,"A"
29966,0,"A"
75634,0,"A"
27471,0,"A"
70494,0,"A"
33085,0,"A"
42332,0,"A"
72103,0,"A"
70781,0,"A"
1306,0,"A"
92744,0,"A"
38623,0,"A"
59828,0,"A"
45428,0,"A"
96524,0,"A"
62718,0,"A"
54710,0,"A"
8660,0,"A"
48264,0,"A"
45313,0,"A"
48621,0,"A"
44055,0,"A"
87904,0,"A"
54877,0,"A"
33944,0,"A"
36797,0,"A"
79630,0,"A"
43384,0,"A"
47360,0,"A"
82672,0,"A"
4712,0,"A"
77167,0,"A"
88616,0,"A"
9868,0,"A"
50179,0,"A"
68622,0,"A"
82387,0,"A"
51221,0,"A"
27517,0,"A"
98207,0,"A"
83683,0,"A"
39655,0,"A"
49804,0,"A"
70123,0,"A"
69737,0,"A"
36350,0,"A"
56665,0,"A"
79591,0,"A"
37350,0,"A"
54638,0,"A"
62475,0,"A"
87462,0,"A"
54816,0,"A"
76300,0,"A"
85850,0,"A"
29778,0,"A"
60549,0,"A"
36714,0,"A"
70050,0,"A"
61121,0,"A"
44208,0,"A"
56625,0,"A"
15486,0,"A"
38961,0,"A"
27375,0,"A"
71050,0,"A"
40006,0,"A"
4960,0,"A"
76920,0,"A"
41454,0,"A"
28826,0,"A"
27220,0,"A"
58643,0,"A"
77042,0,"A"
45361,0,"A"
53291,0,"A"
83248,0,"A"
20320,0,"A"
11834,0,"A"
90006,0,"A"
64335,0,"A"
7787,0,"A"
58046,0,"A"
92766,0,"A"
74251,0,"A"
1844,0,"A"
38370,0,"A"
5451,0,"A"
45189,0,"A"
30359,0,"A"
36485,0,"A"
90686,0,"A"
96017,0,"A"
5533,0,"A"
33209,0,"A"
71568,0,"A"
10254,0,"A"
94653,0,"A"
29745,0,"A"
98339,0,"A"
29506,0,"A"
37541,0,"A"
61839,0,"A"
11657,0,"A"
31993,0,"A"
10169,0,"A"
12545,0,"A"
62530,0,"A"
83646,0,"A"
30405,0,"A"
22637,0,"A"
21409,0,"A"
34181,0,"A"
23498,0,"A"
11840,0,"A"
11621,0,"A"
57984,0,"A"
42910,0,"A"
87528,0,"A"
5511,0,"A"
99704,0,"A"
81711,0,"A"
81295,0,"A"
4784,0,"A"
35070,0,"A"
43622,0,"A"
40339,0,"A"
3894,0,"A"
13689,0,"A"
27488,0,"A"
6308,0,"A"
34524,0,"A"
4577,0,"A"
60514,0,"A"
52096,0,"A"
63781,0,"A"
337,0,"A"
64898,0,"A"
72064,0,"A"
47688,0,"A"
34703,0,"A"
70251,0,"A"
96789,0,"A"
1326,0,"A"
35792,0,"A"
14423,0,"A"
86458,0,"A"
39808,0,"A"
62202,0,"A"
87972,0,"A"
14152,0,"A"
89970,0,"A"
51005,0,"A"
49914,0,"A"
67559,0,"A"
42198,0,"A"
45308,0,"A"
69245,0,"A"
66593,0,"A"
20344,0,"A"
78706,0,"A"
14094,0,"A"
90840,0,"A"
78216,0,"A"
30774,0,"A"
44803,0,"A"
682,0,"A"
70810,0,"A"
97108,0,"A"
24946,0,"A"
29590,0,"A"
95887,0,"A"
9561,0,"A"
70623,0,"A"
70341,0,"A"
27203,0,"A"
45232,0,"A"
31056,0,"A"
79520,0,"A"
58863,0,"A"
69527,0,"A"
21212,0,"A"
98411,0,"A"
72961,0,"A"
44730,0,"A"
64112,0,"A"
21371,0,"A"
39490,0,"A"
11005,0,"A"
88691,0,"A"
11067,0,"A"
5008,0,"A"
52091,0,"A"
81819,0,"A"
42668,0,"A"
69287,0,"A"
13377,0,"A"
18587,0,"A"
83638,0,"A"
70864,0,"A"
50340,0,"A"
15474,0,"A"
77226,0,"A"
40422,0,"A"
51715,0,"A"
63360,0,"A"
74723,0,"A"
45957,0,"A"
55603,0,"A"
56356,0,"A"
42318,0,"A"
57067,0,"A"
62086,0,"A"
27899,0,"A"
99542,0,"A"
71892,0,"A"
16308,0,"A"
44511,0,"A"
65716,0,"A"
87887,0,"A"
53120,0,"A"
19290,0,"A"
43695,0,"A"
53668,0,"A"
94686,0,"A"
6410,0,"A"
73388,0,"A"
21757,0,"A"
31283,0,"A"
6776,0,"A"
48849,0,"A"
95665,0,"A"
99591,0,"A"
63390,0,"A"
39888,0,"A"
79803,0,"A"
53629,0,"A"
28469,0,"A"
95959,0,"A"
3052,0,"A"
60697,0,"A"
41199,0,"A"
3801,0,"A"
98927,0,"A"
58317,0,"A"
58536,0,"A"
43067,0,"A"
3811,0,"A"
4720,0,"A"
19518,0,"A"
48447,0,"A"
50262,0,"A"
90835,0,"A"
50705,0,"A"
76013,0,"A"
74929,0,"A"
70399,0,"A"
66836,0,"A"
88172,0,"A"
8627,0,"A"
241,0,"A"
32913,0,"A"
97256,0,"A"
63237,0,"A"
21154,0,"A"
82921,0,"A"
59139,0,"A"
42668,0,"A"
72859,0,"A"
82416,0,"A"
25447,0,"A"
53841,0,"A"
83449,0,"A"
13313,0,"A"
33597,0,"A"
64051,0,"A"
59943,0,"A"
71217,0,"A"
16684,0,"A"
57400,0,"A"
70781,0,"A"
58823,0,"A"
47923,0,"A"
71385,0,"A"
56663,0,"A"
71586,0,"A"
72236,0,"A"
88127,0,"A"
9666,0,"A"
12228,0,"A"
61536,0,"A"
66703,0,"A"
32390,0,"A"
14676,0,"A"
91698,0,"A"
20865,0,"A"
19622,0,"A"
18987,0,"A"
32036,0,"A"
95961,0,"A"
91169,0,"A"
14290,0,"A"
62892,0,"A"
40738,0,"A"
61296,0,"A"
66338,0,"A"
50104,0,"A"
7094,0,"A"
20233,0,"A"
19558,0,"A"
93508,0,"A"
96861,0,"A"
53182,0,"A"
6357,0,"A"
12804,0,"A"
64200,0,"A"
10527,0,"A"
62409,0,"A"
7139,0,"A"
32331,0,"A"
2773,0,"A"
96558,0,"A"
93666,0,"A"
94587,0,"A"
65625,0,"A"
11425,0,"A"
18274,0,"A"
86980,0,"A"
62678,0,"A"
19650,0,"A"
58843,0,"A"
7512,0,"A"
92974,0,"A"
52714,0,"A"
60030,0,"A"
90652,0,"A"
10967,0,"A"
49076,0,"A"
45862,0,"A"
19568,0,"A"
18560,0,"A"
99341,0,"A"
28797,0,"A"
48801,0,"A"
23907,0,"A"
96569,0,"A"
14898,0,"A"
6994,0,"A"
88056,0,"A"
80528,0,"A"
9535,0,"A"
58931,0,"A"
50960,0,"A"
66787,0,"A"
23556,0,"A"
58886,0,"A"
54811,0,"A"
81951,0,"A"
62356,0,"A"
98450,0,"A"
16372,0,"A"
17502,0,"A"
86734,0,"A"
4206,0,"A"
7886,0,"A"
13772,0,"A"
16031,0,"A"
32758,0,"A"
36065,0,"A"
58572,0,"A"
86653,0,"A"
12727,0,"A"
56740,0,"A"
89555,0,"A"
55483,0,"A"
57696,0,"A"
96080,0,"A"
891,0,"A"
70071,0,"A"
5815,0,"A"
78809,0,"A"
23617,0,"A"
20800,0,"A"
3883,0,"A"
46309,0,"A"
73142,0,"A"
65033,0,"A"
36931,0,"A"
46509,0,"A"
59154,0,"A"
41129,0,"A"
72191,0,"A"
55048,0,"A"
8065,0,"A"
90024,0,"A"
95003,0,"A"
55170,0,"A"
75397,0,"A"
28190,0,"A"
94420,0,"A"
29335,0,"A"
80113,0,"A"
62560,0,"A"
67189,0,"A"
52884,0,"A"
57442,0,"A"
4700,0,"A"
4402,0,"A"
90724,0,"A"
12756,0,"A"
24904,0,"A"
84257,0,"A"
72553,0,"A"
88771,0,"A"
86382,0,"A"
63640,0,"A"
28586,0,"A"
67729,0,"A"
15155,0,"A"
55709,0,"A"
84629,0,"A"
13942,0,"A"
36333,0,"A"
32400,0,"A"
76953,0,"A"
63104,0,"A"
98595,0,"A"
56431,0,"A"
1701,0,"A"
33327,0,"A"
82839,0,"A"
33157,0,"A"
51134,0,"A"
63662,0,"A"
20413,0,"A"
61188,0,"A"
9676,0,"A"
84365,0,"A"
4872,0,"A"
37750,0,"A"
94805,0,"A"
80997,0,"A"
53401,0,"A"
8144,0,"A"
21722,0,"A"
72489,0,"A"
79351,0,"A"
16103,0,"A"
18522,0,"A"
16670,0,"A"
36407,0,"A"
23021,0,"A"
16303,0,"A"
20979,0,"A"
14175,0,"A"
30637,0,"A"
97306,0,"A"
81322,0,"A"
87649,0,"A"
3240,0,"A"
66262,0,"A"
72974,0,"A"
64099,0,"A"
25032,0,"A"
67454,0,"A"
75600,0,"A"
2761,0,"A"
63503,0,"A"
72686,0,"A"
35154,0,"A"
67008,0,"A"
87662,0,"A"
1025,0,"A"
46904,0,"A"
31200,0,"A"
3249,0,"A"
36578,0,"A"
42706,0,"A"
59800,0,"A"
73619,0,"A"
73185,0,"A"
66711,0,"A"
41419,0,"A"
65892,0,"A"
85965,0,"A"
14489,0,"A"
49914,0,"A"
28418,0,"A"
43052,0,"A"
84175,0,"A"
39128,0,"A"
98363,0,"A"
30661,0,"A"
41349,0,"A"
65222,0,"A"
56112,0,"A"
10136,0,"A"
48684,0,"A"
72134,0,"A"
70965,0,"A"
32233,0,"A"
86542,0,"A"
99874,0,"A"
31925,0,"A"
502,0,"A"
72959,0,"A"
72538,0,"A"
98933,0,"A"
84978,0,"A"
37175,0,"A"
62857,0,"A"
59581,0,"A"
10225,0,"A"
55059,0,"A"
99855,0,"A"
82862,0,"A"
4727,0,"A"
16732,0,"A"
23043,0,"A"
62249,0,"A"
77526,0,"A"
58573,0,"A"
50559,0,"A"
5040,0,"A"
90934,0,"A"
70519,0,"A"
61867,0,"A"
52159,0,"A"
55146,0,"A"
13437,0,"A"
97191,0,"A"
74168,0,"A"
65446,0,"A"
5173,0,"A"
36352,0,"A"
61647,0,"A"
25238,0,"A"
56145,0,"A"
20963,0,"A"
25232,0,"A"
59683,0,"A"
73679,0,"A"
20695,0,"A"
64092,0,"A"
27363,0,"A"
65779,0,"A"
21869,0,"A"
69501,0,"A"
43707,0,"A"
80757,0,"A"
6230,0,"A"
8688,0,"A"
68229,0,"A"
10652,0,"A"
63079,0,"A"
6958,0,"A"
4791,0,"A"
52896,0,"A"
12709,0,"A"
91748,0,"A"
21900,0,"A"
41679,0,"A"
47547,0,"A"
65661,0,"A"
91879,0,"A"
75214,0,"A"
46796,0,"A"
30285,0,"A"
89377,0,"A"
35129,0,"A"
49007,0,"A"
18646,0,"A"
8956,0,"A"
53544,0,"A"
30857,0,"A"
45455,0,"A"
15332,0,"A"
88602,0,"A"
14736,0,"A"
66567,0,"A"
781,0,"A"
27964,0,"A"
76017,0,"A"
32237,0,"A"
91703,0,"A"
59430,0,"A"
93448,0,"A"
27649,0,"A"
73363,0,"A"
72965,0,"A"
15794,0,"A"
64948,0,"A"
48888,0,"A"
13193,0,"A"
48889,0,"A"
7632,0,"A"
8619,0,"A"
64967,0,"A"
4369,0,"A"
78618,0,"A"
5118,0,"A"
24127,0,"A"
79045,0,"A"
69886,0,"A"
96512,0,"A"
19055,0,"A"
42337,0,"A"
2195,0,"A"
64035,0,"A"
570,0,"A"
71200,0,"A"
87667,0,"A"
8573,0,"A"
83324,0,"A"
9386,0,"A"
44886,0,"A"
93214,0,"A"
75647,0,"A"
44379,0,"A"
39156,0,"A"
13973,0,"A"
99322,0,"A"
89718,0,"A"
13093,0,"A"
22767,0,"A"
55596,0,"A"
15670,0,"A"
33226,0,"A"
69327,0,"A"
3616,0,"A"
36842,0,"A"
94583,0,"A"
18283,0,"A"
75306,0,"A"
94864,0,"A"
69058,0,"A"
79575,0,"A"
67943,0,"A"
90541,0,"A"
1336,0,"A"
87589,0,"A"
93494,0,"A"
80392,0,"A"
92863,0,"A"
21541,0,"A"
97206,0,"A"
51654,0,"A"
27590,0,"A"
39091,0,"A"
28696,0,"A"
41871,0,"A"
72264,0,"A"
20877,0,"A"
82525,0,"A"
31167,0,"A"
23672,0,"A"
60764,0,"A"
33792,0,"A"
86309,0,"A"
69356,0,"A"
23331,0,"A"
45581,0,"A"
89528,0,"A"
11678,0,"A"
41332,0,"A"
99118,0,"A"
73243,0,"A"
62420,0,"A"
84428,0,"A"
49776,0,"A"
16565,0,"A"
94374,0,"A"
78433,0,"A"
47766,0,"A"
83734,0,"A"
42139,0,"A"
22524,0,"A"
17205,0,"A"
65759,0,"A"
385,0,"A"
54525,0,"A"
39974,0,"A"
10563,0,"A"
43753,0,"A"
81184,0,"A"
83851,0,"A"
88075,0,"A"
69470,0,"A"
17337,0,"A"
70346,0,"A"
67239,0,"A"
93336,0,"A"
30950,0,"A"
49657,0,"A"
68499,0,"A"
41173,0,"A"
16614,0,"A"
63445,0,"A"
93627,0,"A"
57256,0,"A"
85276,0,"A"
32852,0,"A"
16288,0,"A"
73425,0,"A"
8063,0,"A"
91330,0,"A"
19421,0,"A"
81273,0,"A"
82671,0,"A"
58948,0,"A"
85740,0,"A"
51368,0,"A"
77800,0,"A"
9827,0,"A"
60168,0,"A"
67402,0,"A"
11659,0,"A"
26045,0,"A"
80881,0,"A"
54589,0,"A"
41497,0,"A"
95203,0,"A"
86796,0,"A"
72419,0,"A"
36234,0,"A"
17908,0,"A"
81757,0,"A"
64869,0,"A"
93653,0,"A"
80326,0,"A"
23874,0,"A"
10366,0,"A"
61503,0,"A"
43243,0,"A"
44246,0,"A"
91162,0,"A"
75731,0,"A"
18365,0,"A"
76638,0,"A"
61028,0,"A"
38929,0,"A"
73195,0,"A"
27200,0,"A"
81419,0,"A"
64874,0,"A"
81942,266.298081766054,"A"
28558,15.9184180141337,"A"
49670,632.549010868064,"A"
98177,156.196036502028,"A"
51600,442.757843942695,"A"
83564,224.657840047836,"A"
99178,468.851966778708,"A"
54547,171.003901672279,"A"
31260,0,"A"
72800,431.543281675084,"A"
50087,0,"A"
57829,238.561272468026,"A"
11687,0,"A"
66010,0,"A"
45518,0,"A"
94423,41.8159298277744,"A"
63672,518.929454091427,"A"
13135,130.1989737157,"A"
5173,65.6683569855739,"A"
2597,310.667568977784,"A"
81495,178.76280129435,"A"
3924,650.848990553765,"A"
15498,207.220725645937,"A"
84686,0,"A"
62957,286.055238201319,"A"
46590,144.806358791351,"A"
15777,0,"A"
1332,0,"A"
1830,0,"A"
93800,0,"A"
84111,97.5367989832242,"A"
30870,354.339212721327,"A"
14632,0,"A"
56997,0,"A"
37277,18.0322111572673,"A"
31602,0,"A"
13631,0.139808359678057,"A"
90640,27.5387363446145,"A"
36429,0,"A"
79613,0,"A"
55579,130.102103524889,"A"
94037,577.010058090503,"A"
76947,269.948462833527,"A"
69653,584.343848141867,"A"
43470,0,"A"
73916,0,"A"
36956,0,"A"
47032,0,"A"
54080,183.144186773509,"A"
57532,522.50609998194,"A"
40428,181.938756786946,"A"
82327,326.657520675377,"A"
25377,0,"A"
42269,0,"A"
66019,170.30859848509,"A"
15774,10.6515333458747,"A"
