Category,currency,sellerRating,Duration,endDay,ClosePrice,OpenPrice,Competitive,Partition,Model 1 Prob,Model 2 Prob
Antique/Art/Craft,US,2349,7,Sun,3.6,3.6,0,Validation,0.374740077,0.514265972
Antique/Art/Craft,US,2349,7,Mon,3.6,3.6,0,Validation,0.588642919,0.514265972
Antique/Art/Craft,US,2349,7,Mon,3.6,3.6,0,Validation,0.588642919,0.514265972
Antique/Art/Craft,US,2349,7,Tue,3.6,3.6,0,Validation,0.429466655,0.514265972
Antique/Art/Craft,US,2349,7,Tue,3.6,3.6,0,Validation,0.429466655,0.514265972
Antique/Art/Craft,US,2349,7,Fri,3.6,3.6,1,Validation,0.449665797,0.514265972
Antique/Art/Craft,US,2349,7,Sat,3.6,3.6,1,Training,0.329495985,0.514265972
Jewelry,GBP,1180,7,Thu,11.6,3.56923077,1,Training,0.793421873,0.246324633
Collectibles,EUR,1545,10,Fri,8.280000002,2.448320952,1,Training,0.627106836,0.530201496
Collectibles,EUR,170,7,Fri,16.60000001,1.22962963,1,Training,0.868183727,0.55835948
Music/Movie/Game,EUR,1301,7,Sun,17.01,1.229934924,1,Training,0.834451646,0.559738914
Antique/Art/Craft,US,2349,7,Fri,3.85,3.6,1,Training,0.458546571,0.515118251
Antique/Art/Craft,US,2349,7,Fri,3.85,3.6,1,Training,0.458546571,0.515118251
Antique/Art/Craft,US,2349,7,Fri,3.85,3.6,1,Training,0.458546571,0.515118251
Antique/Art/Craft,US,2349,7,Sat,3.85,3.6,1,Training,0.337458731,0.515118251
Antique/Art/Craft,US,2349,7,Sun,3.85,3.6,1,Training,0.383171376,0.515118251
Antique/Art/Craft,US,2349,7,Sun,3.85,3.6,1,Validation,0.383171376,0.515118251
Toys/Hobbies,US,3385,7,Sat,3.75,3.75,0,Validation,0.349491553,0.514777349
Toys/Hobbies,US,3385,7,Sat,3.75,3.75,0,Training,0.349491553,0.514777349
Toys/Hobbies,US,3385,7,Sat,3.75,3.75,0,Training,0.349491553,0.514777349
Music/Movie/Game,GBP,105,7,Thu,10.08,4.442336282,1,Training,0.794013875,0.53631596
Antique/Art/Craft,EUR,2507,7,Fri,8.710000002,2.448149718,1,Validation,0.612194311,0.531663067
Collectibles,EUR,1545,10,Tue,8.719999997,2.447503525,1,Validation,0.622694741,0.531697051
SportingGoods,EUR,5701,10,Wed,8.760000003,2.448370787,1,Validation,0.270088808,0.599590358
Collectibles,US,2220,5,Mon,14.5,0.99,1,Validation,0.904122946,0.551280404
Clothing/Accessories,EUR,37,3,Thu,17.82999999,1.229655172,1,Validation,0.192909613,0.562494996
Music/Movie/Game,EUR,915,5,Fri,17.86,1.230027548,1,Training,0.881293849,0.562595756
Antique/Art/Craft,US,2349,7,Mon,4.12,3.6,1,Validation,0.606560216,0.516038614
Clothing/Accessories,EUR,174,10,Fri,9.219999998,2.446373333,1,Training,0.196563423,0.533395853
Collectibles,EUR,1545,10,Mon,9.219999998,2.446373333,1,Training,0.771221021,0.533395853
Collectibles,EUR,1545,10,Mon,9.219999998,2.446373333,1,Training,0.771221021,0.533395853
Clothing/Accessories,EUR,299,7,Thu,6.15,3.6777,1,Training,0.033088761,0.522954462
Home/Garden,EUR,71,7,Thu,18.58,1.229649239,1,Validation,0.622973839,0.631296875
Toys/Hobbies,US,9003,5,Sat,3.89,3.89,0,Validation,0.265719837,0.515254608
Jewelry,US,9003,7,Mon,3.89,3.89,0,Validation,0.42266859,0.227314167
Toys/Hobbies,US,3385,7,Sat,5.51,2.75,1,Validation,0.447600074,0.52077492
Collectibles,EUR,578,10,Mon,9.42,2.447232376,1,Training,0.785814579,0.534075159
Antique/Art/Craft,US,2349,7,Mon,4.24,3.6,1,Validation,0.61065645,0.516447629
Collectibles,EUR,578,10,Mon,9.470000001,2.447441559,1,Validation,0.787012516,0.534244966
Computer,US,454,5,Mon,15.5,0.99,1,Validation,0.89173296,0.621459534
Computer,US,18,7,Mon,15.51,0.99,1,Training,0.90044652,0.62149164
Clothing/Accessories,EUR,519,5,Mon,19.06,1.229677419,1,Validation,0.638395144,0.566621843
Toys/Hobbies,US,3385,7,Sat,5.69,2.75,1,Validation,0.453986188,0.521388
Antique/Art/Craft,US,2349,7,Fri,4.35,3.6,1,Validation,0.47638174,0.516822541
Antique/Art/Craft,US,2349,7,Tue,4.36,3.6,1,Validation,0.456332341,0.516856623
Antique/Art/Craft,US,2349,7,Tue,4.36,3.6,1,Validation,0.456332341,0.516856623
Antique/Art/Craft,US,2349,7,Fri,4.36,3.6,1,Training,0.476739212,0.516856623
Collectibles,EUR,1545,10,Mon,9.84,2.4477,1,Validation,0.786483282,0.535501288
EverythingElse,GBP,232,3,Thu,7.120000001,7.120000001,1,Validation,0.119007368,0.235150093
Books,US,638,5,Mon,3.99,3.99,0,Training,0.576195421,0.515595489
Clothing/Accessories,EUR,141,7,Fri,4.91,4.91,0,Training,0.07481921,0.51873088
Health/Beauty,US,1155,7,Fri,3.99,3.99,0,Validation,0.121946376,0.227553977
Health/Beauty,US,1155,7,Sat,3.99,3.99,0,Training,0.077089109,0.227553977
Health/Beauty,US,1155,7,Tue,3.99,3.99,0,Validation,0.113434174,0.227553977
Books,US,1464,7,Sun,3.99,3.99,0,Training,0.367215148,0.515595489
Books,US,1809,7,Sun,3.99,3.99,0,Training,0.362573835,0.515595489
Toys/Hobbies,US,3385,7,Sat,3.99,3.99,0,Training,0.348652574,0.515595489
Toys/Hobbies,US,3385,7,Sat,3.99,3.99,0,Training,0.348652574,0.515595489
Toys/Hobbies,US,3385,7,Sat,3.99,3.99,1,Validation,0.348652574,0.515595489
Collectibles,US,3613,7,Sun,3.99,3.99,0,Training,0.349199541,0.515595489
Clothing/Accessories,US,3613,7,Sun,3.99,3.99,0,Training,0.059250615,0.515595489
Home/Garden,US,3613,7,Sun,3.99,3.99,0,Training,0.25525584,0.583864101
Home/Garden,US,3613,7,Sun,3.99,3.99,0,Training,0.25525584,0.583864101
Antique/Art/Craft,US,3613,7,Sun,3.99,3.99,0,Training,0.356333906,0.515595489
Antique/Art/Craft,US,3613,7,Sun,3.99,3.99,0,Validation,0.356333906,0.515595489
Pottery/Glass,US,3613,7,Sun,3.99,3.99,1,Training,0.283432131,0.227553977
Antique/Art/Craft,US,4390,7,Mon,3.99,3.99,0,Validation,0.558203702,0.515595489
Antique/Art/Craft,US,4390,7,Mon,3.99,3.99,0,Validation,0.558203702,0.515595489
Antique/Art/Craft,US,4390,7,Mon,3.99,3.99,0,Validation,0.558203702,0.515595489
Antique/Art/Craft,US,4390,7,Fri,3.99,3.99,0,Training,0.419091456,0.515595489
Collectibles,US,9003,7,Sat,3.99,3.99,0,Validation,0.243425959,0.515595489
Music/Movie/Game,US,9003,7,Mon,3.99,3.99,0,Validation,0.49605435,0.515595489
Music/Movie/Game,US,9003,7,Mon,3.99,3.99,0,Validation,0.49605435,0.515595489
Music/Movie/Game,US,9003,7,Mon,3.99,3.99,0,Training,0.49605435,0.515595489
Home/Garden,US,9003,7,Sat,3.99,3.99,0,Validation,0.170483792,0.583864101
Jewelry,US,25433,7,Mon,3.99,3.99,0,Training,0.219745221,0.227553977
Jewelry,US,25433,7,Mon,3.99,3.99,0,Training,0.219745221,0.227553977
Jewelry,US,25433,7,Mon,3.99,3.99,0,Training,0.219745221,0.227553977
Jewelry,US,25433,7,Mon,3.99,3.99,0,Training,0.219745221,0.227553977
Toys/Hobbies,US,3277,3,Sun,4,4,0,Training,0.364915194,0.515629577
Collectibles,GBP,18,7,Thu,7.14,7.14,0,Validation,0.611960603,0.52632419
Books,US,115,7,Sun,4,4,0,Validation,0.385557498,0.515629577
Antique/Art/Craft,EUR,277,7,Sun,4.92,4.92,0,Validation,0.340899508,0.518764952
Jewelry,GBP,1180,7,Thu,14.28,3.57,1,Training,0.84936227,0.253177998
SportingGoods,US,1265,7,Fri,4,4,0,Training,0.367459587,0.583897262
Books,EUR,321,10,Wed,4.92,4.92,0,Validation,0.213475842,0.518764952
Toys/Hobbies,EUR,508,7,Sun,19.80000001,1.229813665,1,Validation,0.899969783,0.569100255
Music/Movie/Game,GBP,105,7,Thu,11.6,4.443692309,1,Validation,0.827341003,0.541470869
Antique/Art/Craft,US,2349,7,Mon,4.51,3.6,1,Training,0.619815309,0.517367833
Home/Garden,EUR,1405,10,Mon,10.08,2.446243903,1,Validation,0.710619073,0.603907736
Business/Industrial,US,8101,3,Sun,16.5,0.99,1,Validation,0.918745383,0.62466489
Toys/Hobbies,EUR,889,3,Fri,20.14000001,1.22954823,1,Training,0.916802711,0.570237833
Collectibles,US,3385,7,Sat,5.5,2.99,1,Training,0.393463229,0.520740858
Collectibles,US,3385,7,Sat,5.5,2.99,1,Validation,0.393463229,0.520740858
Business/Industrial,EUR,124,7,Wed,20.29000001,1.22969697,1,Training,0.931824696,0.636712335
Antique/Art/Craft,US,2349,7,Tue,28.04,0.6,1,Training,0.975740249,0.596437433
SportingGoods,US,27132,5,Mon,17.01,0.99,1,Validation,0.687998233,0.626295444
Books,US,3864,7,Tue,4.24,3.99,1,Training,0.396571104,0.516447629
Antique/Art/Craft,US,2349,7,Tue,4.7,3.6,1,Validation,0.468443611,0.518015314
Books,US,3613,7,Sun,4.25,3.99,1,Training,0.347130567,0.516481713
Antique/Art/Craft,US,3613,7,Sun,4.25,3.99,1,Training,0.364924609,0.516481713
Jewelry,US,25433,7,Mon,4.25,3.99,1,Training,0.226200192,0.228178319
SportingGoods,US,1266,7,Sun,4.25,4,1,Training,0.306342068,0.584726023
Pottery/Glass,US,5721,3,Sat,4.15,4.15,0,Validation,0.200265185,0.227938045
Antique/Art/Craft,US,2349,7,Fri,4.81,3.6,1,Training,0.492844553,0.518390143
Clothing/Accessories,EUR,1179,10,Wed,21.52000001,1.229714286,1,Validation,0.380971194,0.57484733
Music/Movie/Game,EUR,657,10,Tue,21.55,1.230022831,1,Validation,0.933000329,0.574947395
Antique/Art/Craft,US,2349,7,Tue,4.94,3.6,1,Training,0.477016038,0.518833097
Music/Movie/Game,EUR,351,10,Tue,5.530000001,4.903266667,1,Validation,0.443457065,0.520843043
Music/Movie/Game,EUR,1634,10,Wed,5.530000001,4.903266667,1,Validation,0.232456124,0.520843043
Clothing/Accessories,EUR,519,7,Wed,22.14,1.23,1,Validation,0.387308321,0.576914084
Music/Movie/Game,EUR,657,10,Tue,22.14,1.23,1,Training,0.93809618,0.576914084
Antique/Art/Craft,US,2349,7,Fri,5.01,3.6,1,Validation,0.500009244,0.519071598
Toys/Hobbies,US,3385,7,Sat,5.02,3.75,1,Validation,0.391912707,0.519105669
SportingGoods,US,27132,5,Mon,19.02,0.99,1,Validation,0.746270171,0.632693554
Collectibles,EUR,1545,10,Mon,11.68,2.446652631,1,Validation,0.827455644,0.541741944
Collectibles,EUR,1545,10,Fri,11.68,2.446652631,1,Training,0.732495725,0.541741944
Home/Garden,GBP,53,7,Thu,17.4,3.551384616,1,Training,0.885449637,0.627540408
Collectibles,US,3385,7,Sat,6.5,2.99,1,Validation,0.428132612,0.524146035
Clothing/Accessories,EUR,241,7,Sun,23.96999999,1.229861467,1,Validation,0.618863856,0.582998404
Music/Movie/Game,US,123,7,Tue,6.5,3,1,Training,0.592454576,0.524146035
Toys/Hobbies,US,3277,3,Sun,5.6,3.5,1,Validation,0.438940377,0.521081468
Antique/Art/Craft,US,2349,7,Mon,32.69,0.6,1,Validation,0.993327893,0.611615315
Antique/Art/Craft,US,2349,7,Fri,5.5,3.6,1,Training,0.517556715,0.520740858
Antique/Art/Craft,US,2349,7,Fri,5.5,3.6,1,Training,0.517556715,0.520740858
Antique/Art/Craft,US,2349,7,Mon,5.51,3.6,1,Validation,0.652958224,0.52077492
Photography,GBP,71,7,Thu,17.85,3.55215,1,Training,1,0.628974804
Collectibles,EUR,227,7,Sat,12.3,2.4477,1,Training,0.637317875,0.543841926
Music/Movie/Game,EUR,657,10,Tue,6.159999999,4.918163672,1,Training,0.460832962,0.522988511
Health/Beauty,US,1155,7,Sun,4.49,4.49,0,Training,0.091810004,0.228755705
Antique/Art/Craft,US,2349,7,Fri,5.61,3.6,1,Training,0.521491535,0.521115528
Antique/Art/Craft,US,2349,7,Fri,5.61,3.6,1,Training,0.521491535,0.521115528
Antique/Art/Craft,US,3277,3,Sun,4.5,4.5,0,Training,0.328842349,0.517333754
Collectibles,US,4397,7,Sat,4.5,4.5,0,Validation,0.294329425,0.517333754
Antique/Art/Craft,US,4397,7,Sat,4.5,4.5,0,Validation,0.300861004,0.517333754
Antique/Art/Craft,US,4397,7,Sat,4.5,4.5,0,Training,0.300861004,0.517333754
Computer,EUR,335,1,Thu,25.21000001,1.229756098,1,Training,0.786398381,0.652097632
SportingGoods,EUR,5701,10,Wed,25.38,1.229651163,1,Validation,0.82933626,0.652623823
Electronics,EUR,5701,10,Mon,25.62,1.229956793,1,Validation,0.989453628,0.653366045
Home/Garden,EUR,739,3,Sat,12.9,2.447187798,1,Training,0.50952267,0.61307641
Music/Movie/Game,EUR,205,7,Fri,12.91000001,2.446752382,1,Training,0.770371475,0.545906518
Toys/Hobbies,EUR,996,7,Tue,12.91000001,2.446752382,1,Validation,0.771357298,0.545906518
Collectibles,EUR,1545,10,Mon,12.91000001,2.446752382,1,Training,0.851187938,0.545906518
Collectibles,EUR,1545,10,Mon,12.91000001,2.446752382,1,Training,0.851187938,0.545906518
SportingGoods,EUR,478,7,Sat,12.97,2.446473933,1,Training,0.569238037,0.613303015
Collectibles,GBP,88,7,Thu,37.51,1.784490961,1,Validation,0.996506965,0.627122469
Antique/Art/Craft,US,4390,7,Mon,5.27,3.99,1,Validation,0.602837858,0.519957384
Books,EUR,415,10,Sat,26.3,1.229546517,1,Training,0.943017435,0.59070845
Toys/Hobbies,US,3385,7,Sat,5.76,3.75,1,Validation,0.417453792,0.521626403
Antique/Art/Craft,US,2349,7,Tue,6.01,3.6,1,Validation,0.515328737,0.522477759
Books,US,650,7,Fri,4.85,4.5,1,Validation,0.463886743,0.51852644
Collectibles,EUR,1179,10,Wed,26.92,1.22978529,1,Training,0.919141636,0.592752724
Collectibles,US,337,7,Sun,5.5,3.99,1,Validation,0.446210309,0.520740858
Music/Movie/Game,EUR,6621,10,Tue,6.76,4.904072727,1,Training,0.397716136,0.525031026
Music/Movie/Game,US,9003,7,Fri,5.51,3.99,1,Validation,0.411361306,0.52077492
Toys/Hobbies,US,322,5,Sun,5.5,4,1,Training,0.474843817,0.520740858
Collectibles,US,2089,3,Sun,22.5,0.99,1,Training,0.921344247,0.578112906
Collectibles,EUR,442,7,Sun,27.39999999,1.229802513,1,Training,0.957178193,0.594333189
Antique/Art/Craft,US,2349,7,Tue,6.19,3.6,1,Validation,0.521768435,0.523090656
SportingGoods,EUR,5350,7,Mon,6.97,4.904814815,1,Validation,0.453833928,0.593711057
Antique/Art/Craft,US,2349,7,Fri,6.4,3.6,1,Validation,0.549643151,0.523805613
Toys/Hobbies,US,3385,7,Sat,8.53,2.75,1,Validation,0.555373124,0.531051311
SportingGoods,US,1266,7,Mon,4.89,4.89,0,Validation,0.500874477,0.586845459
Clothing/Accessories,EUR,3375,10,Thu,14.76,2.46,0,Validation,0.116492715,0.552158048
Toys/Hobbies,US,3277,3,Sun,8.01,3,1,Validation,0.544690985,0.529283499
Collectibles,US,843,10,Sat,6.05,4,1,Validation,0.43380591,0.522613964
Home/Garden,EUR,739,3,Thu,15.1,2.446986971,1,Validation,0.410418619,0.620174397
Health/Beauty,US,1059,5,Sat,4.95,4.95,0,Training,0.07184728,0.229865232
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0,Validation,0.345306071,0.518867169
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0,Validation,0.345306071,0.518867169
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0,Training,0.345306071,0.518867169
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0,Training,0.345306071,0.518867169
Toys/Hobbies,US,3385,7,Sat,4.95,4.95,0,Validation,0.345306071,0.518867169
Antique/Art/Craft,US,4390,7,Fri,4.95,4.95,0,Training,0.415500144,0.518867169
Jewelry,US,25433,7,Mon,4.95,4.95,0,Validation,0.217223383,0.229865232
Jewelry,US,25433,7,Mon,4.95,4.95,0,Training,0.217223383,0.229865232
Antique/Art/Craft,US,2349,7,Fri,6.89,3.6,1,Training,0.566957324,0.525473463
Toys/Hobbies,US,8100,1,Fri,4.99,4.99,0,Validation,0.352908403,0.519003456
Music/Movie/Game,US,50,3,Sat,4.99,4.99,0,Validation,0.328709064,0.519003456
SportingGoods,US,237,3,Sat,4.99,4.99,0,Training,0.242154786,0.587176332
Antique/Art/Craft,US,4398,5,Sun,4.99,4.99,0,Validation,0.327579429,0.519003456
Health/Beauty,US,4398,5,Sun,4.99,4.99,0,Training,0.072119938,0.229961891
Health/Beauty,US,4398,5,Mon,4.99,4.99,0,Validation,0.156529682,0.229961891
Clothing/Accessories,EUR,141,7,Thu,6.140000001,6.140000001,0,Training,0.02280041,0.522920413
Clothing/Accessories,EUR,141,7,Thu,6.140000001,6.140000001,0,Training,0.02280041,0.522920413
Music/Movie/Game,GBP,309,7,Thu,8.909999999,8.909999999,0,Validation,0.613208207,0.532342684
Music/Movie/Game,GBP,632,7,Thu,8.909999999,8.909999999,0,Validation,0.608751533,0.532342684
Music/Movie/Game,GBP,632,7,Thu,8.909999999,8.909999999,0,Training,0.608751533,0.532342684
Music/Movie/Game,GBP,632,7,Thu,8.909999999,8.909999999,0,Validation,0.608751533,0.532342684
Jewelry,US,945,7,Sun,4.99,4.99,0,Training,0.324917033,0.229961891
Health/Beauty,US,1155,7,Fri,4.99,4.99,0,Validation,0.1203086,0.229961891
Health/Beauty,US,1155,7,Fri,4.99,4.99,0,Training,0.1203086,0.229961891
Health/Beauty,US,1155,7,Sun,4.99,4.99,0,Training,0.091170615,0.229961891
Health/Beauty,US,1155,7,Sun,4.99,4.99,0,Validation,0.091170615,0.229961891
Health/Beauty,US,1155,7,Mon,4.99,4.99,0,Training,0.193233988,0.229961891
Toys/Hobbies,US,1375,7,Sat,4.99,4.99,0,Validation,0.371994781,0.519003456
Collectibles,US,1375,7,Sat,4.99,4.99,0,Validation,0.330360287,0.519003456
Automotive,GBP,1390,7,Thu,8.909999999,8.909999999,0,Training,0.48661432,0.239572402
Pottery/Glass,US,1809,7,Sun,4.99,4.99,0,Training,0.301922394,0.229961891
Music/Movie/Game,US,3227,7,Sat,4.99,4.99,0,Training,0.3176297,0.519003456
Music/Movie/Game,US,3227,7,Sun,4.99,4.99,0,Training,0.362124397,0.519003456
Toys/Hobbies,US,3385,7,Sat,4.99,4.99,0,Validation,0.345166963,0.519003456
Toys/Hobbies,US,3385,7,Sat,4.99,4.99,0,Validation,0.345166963,0.519003456
Antique/Art/Craft,US,4390,7,Mon,4.99,4.99,0,Validation,0.554406295,0.519003456
Antique/Art/Craft,US,4390,7,Mon,4.99,4.99,0,Training,0.554406295,0.519003456
Collectibles,US,4397,7,Fri,4.99,4.99,0,Validation,0.407685181,0.519003456
Collectibles,US,4397,7,Sat,4.99,4.99,0,Validation,0.292766101,0.519003456
Antique/Art/Craft,US,4397,7,Fri,4.99,4.99,0,Validation,0.415252023,0.519003456
Antique/Art/Craft,US,4397,7,Sat,4.99,4.99,0,Validation,0.299277702,0.519003456
Antique/Art/Craft,US,4398,7,Tue,4.99,4.99,0,Training,0.395473963,0.519003456
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0,Training,0.492208699,0.519003456
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0,Validation,0.492208699,0.519003456
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0,Validation,0.492208699,0.519003456
Music/Movie/Game,US,9003,7,Mon,4.99,4.99,0,Training,0.492208699,0.519003456
Music/Movie/Game,EUR,351,10,Tue,6.140000001,6.140000001,0,Validation,0.416785492,0.522920413
Music/Movie/Game,GBP,365,10,Thu,8.909999999,8.909999999,0,Validation,0.635965733,0.532342684
Coins/Stamps,EUR,1017,10,Wed,6.140000001,6.140000001,0,Training,0.088644303,0.232753013
Music/Movie/Game,EUR,1634,10,Mon,6.140000001,6.140000001,0,Validation,0.557722064,0.522920413
Music/Movie/Game,EUR,1634,10,Wed,6.140000001,6.140000001,0,Validation,0.213604412,0.522920413
Collectibles,EUR,533,3,Thu,6.15,6.15,0,Training,0.145262229,0.522954462
Toys/Hobbies,US,3277,3,Sun,5,5,0,Training,0.361357199,0.519037527
Toys/Hobbies,US,3277,3,Sun,5,5,0,Training,0.361357199,0.519037527
SportingGoods,EUR,149,5,Tue,6.15,6.15,0,Training,0.287482267,0.59100864
Toys/Hobbies,EUR,183,5,Sat,6.15,6.15,0,Training,0.312913752,0.522954462
Home/Garden,US,326,5,Mon,5,5,0,Validation,0.476993388,0.587209416
Music/Movie/Game,US,673,7,Sun,5,5,0,Validation,0.396984429,0.519037527
Collectibles,EUR,1853,7,Fri,6.15,6.15,0,Training,0.379649856,0.522954462
Collectibles,EUR,1853,7,Fri,6.15,6.15,0,Training,0.379649856,0.522954462
Music/Movie/Game,EUR,1853,7,Fri,6.15,6.15,0,Validation,0.391347009,0.522954462
Collectibles,US,2696,7,Mon,5,5,0,Training,0.570876425,0.519037527
Music/Movie/Game,US,5202,7,Mon,5,5,0,Training,0.547192099,0.519037527
Books,EUR,5,10,Wed,6.15,6.15,0,Validation,0.213378633,0.522954462
Antique/Art/Craft,EUR,18,10,Sun,6.15,6.15,1,Training,0.362889048,0.522954462
Toys/Hobbies,EUR,183,10,Thu,6.15,6.15,0,Validation,0.208342341,0.522954462
Books,EUR,294,10,Tue,6.15,6.15,0,Training,0.394464305,0.522954462
Business/Industrial,EUR,756,10,Tue,6.15,6.15,0,Validation,0.68232261,0.59100864
Toys/Hobbies,EUR,765,10,Sat,6.15,6.15,0,Validation,0.342290802,0.522954462
Toys/Hobbies,EUR,765,10,Sat,6.15,6.15,0,Validation,0.342290802,0.522954462
Music/Movie/Game,EUR,1853,10,Tue,6.15,6.15,0,Training,0.395720069,0.522954462
SportingGoods,US,1266,7,Mon,5.14,4.89,1,Training,0.509829687,0.587672495
Antique/Art/Craft,US,2349,7,Mon,7,3.6,1,Training,0.699641301,0.525847802
Home/Garden,EUR,730,3,Sat,31.01000001,1.229579699,1,Validation,0.944121031,0.669833545
SportingGoods,US,27132,5,Mon,25.65,0.99,1,Validation,0.883800267,0.65345877
Computer,US,454,3,Sat,26,0.99,1,Validation,0.922552484,0.654539705
Toys/Hobbies,EUR,2403,5,Mon,31.69,1.229724486,1,Validation,0.98999071,0.608368384
Toys/Hobbies,EUR,996,7,Tue,15.99,2.4477,1,Training,0.839863913,0.556305489
Antique/Art/Craft,US,4390,7,Mon,6.5,3.99,1,Training,0.644183182,0.524146035
Music/Movie/Game,US,9003,7,Mon,5.24,4.99,1,Validation,0.501164541,0.519855184
Coins/Stamps,US,1054,5,Mon,34.19,0.77,1,Validation,0.98455253,0.307891079
Toys/Hobbies,EUR,2403,5,Mon,32.59000001,1.229811321,1,Validation,0.99119107,0.611291062
Photography,US,1004,3,Fri,26.78,0.99,1,Validation,1,0.656942894
SportingGoods,US,1265,7,Fri,5.5,4.85,1,Training,0.386260038,0.588862557
Clothing/Accessories,EUR,569,10,Thu,16.59,2.447301706,1,Validation,0.168132922,0.558325824
Antique/Art/Craft,US,2349,7,Tue,7.5,3.6,1,Validation,0.568284787,0.527548968
Home/Garden,EUR,1635,10,Fri,33.67000001,1.22972973,1,Training,0.980125444,0.677812422
Music/Movie/Game,EUR,286,5,Sat,33.82000001,1.229818182,1,Validation,0.978542052,0.615272447
Collectibles,EUR,533,7,Fri,6.76,6.145454545,1,Validation,0.419148402,0.525031026
Clothing/Accessories,EUR,595,7,Mon,33.82000001,1.229818182,1,Training,0.939688107,0.615272447
Business/Industrial,EUR,5701,10,Mon,33.83,1.229734642,1,Training,0.997177259,0.678289124
Antique/Art/Craft,US,4398,3,Sat,5.25,5.25,0,Validation,0.271194501,0.519889251
Health/Beauty,US,4397,7,Fri,5.25,5.25,0,Validation,0.10140465,0.230590868
Home/Garden,US,2168,3,Sat,28,0.99,1,Validation,0.930706388,0.660685617
SportingGoods,US,27132,5,Mon,28.03,0.99,1,Validation,0.914509541,0.660777401
Antique/Art/Craft,EUR,1310,5,Sun,6.849999997,6.149012565,1,Training,0.330794049,0.525337333
Home/Garden,EUR,1635,10,Wed,34.68,1.229787234,1,Training,0.955557153,0.680815364
Home/Garden,EUR,1635,10,Wed,34.68,1.229787234,1,Training,0.955557153,0.680815364
Computer,EUR,1,5,Mon,35.04999999,1.229824561,1,Training,0.990538925,0.681911723
Books,US,3864,7,Mon,9.59,2.99,1,Training,0.759140929,0.53465247
Antique/Art/Craft,US,2349,7,Fri,8,3.6,1,Validation,0.605518949,0.529249495
Home/Garden,EUR,1405,10,Mon,17.82999999,2.447013792,1,Validation,0.881725581,0.628911101
Pottery/Glass,US,380,7,Fri,6.5,4.5,1,Validation,0.462285441,0.23363159
Clothing/Accessories,EUR,595,7,Mon,36.27999999,1.229830508,1,Training,0.95683263,0.623188612
Business/Industrial,US,8101,3,Sun,30,0.99,1,Training,0.987383089,0.666777853
Antique/Art/Craft,US,2349,7,Mon,8.26,3.6,1,Training,0.736169375,0.530133503
Books,US,3613,7,Sun,7.5,3.99,1,Training,0.458610065,0.527548968
Toys/Hobbies,US,8100,1,Fri,6,4.99,1,Validation,0.386619922,0.522443707
Music/Movie/Game,GBP,197,7,Thu,17.85,5.355,1,Validation,0.909914485,0.56256217
Music/Movie/Game,GBP,200,7,Thu,10.71,8.925,1,Training,0.673203884,0.53845354
Antique/Art/Craft,US,4390,7,Mon,5.49,5.49,0,Validation,0.552505178,0.520706796
Antique/Art/Craft,US,4390,7,Mon,5.49,5.49,0,Validation,0.552505178,0.520706796
Toys/Hobbies,US,3277,3,Sun,10.05,3,1,Training,0.615758042,0.536214136
Toys/Hobbies,US,3385,7,Sat,6.05,4.99,1,Validation,0.380258722,0.522613964
Clothing/Accessories,EUR,2016,5,Mon,7.500000002,6.086065575,1,Validation,0.125018638,0.527548968
Collectibles,US,4398,5,Sun,5.5,5.5,0,Validation,0.319026899,0.520740858
Toys/Hobbies,EUR,58,7,Sun,6.76,6.76,0,Validation,0.372094131,0.525031026
Antique/Art/Craft,US,4390,7,Mon,5.52,5.52,0,Training,0.552391062,0.520808982
Electronics,EUR,110,5,Sun,37.49999999,1.229911446,1,Validation,0.996053146,0.689120228
Clothing/Accessories,EUR,595,7,Mon,37.51000001,1.229836066,1,Validation,0.963554328,0.627122469
Home/Garden,EUR,1635,10,Wed,37.51000001,1.229836066,1,Validation,0.969928136,0.689149466
Collectibles,EUR,1179,10,Wed,37.60999999,1.229888816,1,Validation,0.981341895,0.627441564
Antique/Art/Craft,US,2349,7,Sun,8.5,3.6,1,Validation,0.547420268,0.530949343
Antique/Art/Craft,US,2349,7,Mon,8.5,3.6,1,Training,0.742794827,0.530949343
Antique/Art/Craft,US,2349,7,Fri,8.5,3.6,1,Training,0.622498471,0.530949343
Automotive,US,8101,3,Sun,30.99,0.99,1,Validation,0.949124399,0.298663205
SportingGoods,US,27132,5,Mon,30.99,0.99,1,Training,0.942359522,0.669773174
SportingGoods,US,27132,5,Mon,31,0.99,1,Training,0.942437312,0.66980336
Antique/Art/Craft,US,2349,7,Tue,8.75,3.6,1,Validation,0.611586532,0.531799
Coins/Stamps,GBP,507,7,Thu,57.11,1.766840625,1,Validation,0.999405568,0.3782038
Computer,EUR,199,7,Sun,19.98000001,2.446781539,1,Validation,0.815094658,0.635733108
Antique/Art/Craft,US,2349,7,Mon,9,3.6,1,Training,0.756244223,0.532648473
Music/Movie/Game,GBP,197,7,Thu,11.6,8.905230771,1,Training,0.701314083,0.541470869
